vocab_id,vocab_new_id,word,meaning_ko,example_en,example_ko,동의어,entry_type,is_phrase,day,related_forms,source_list,source_count,priority_group
1806,2769,tone,"소리, 음질; 어조, 말씨; 색조",The tone of another person's voice gives us information about them.,다른 사람 목소리의 어조는 우리에게 그들에 관한 정보를 준다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,6,A_능률본문
544,2770,dialect,"방언, 사투리","In some Yorkshire dialects, people say ""spice"" instead of ""candy.""","몇몇 요크셔 지방의 방언으로, 사람들은 'candy' 대신 'spice'라 말한다.",,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,3,A_능률본문
4854,2771,spiritual,"영적인, 정신적인",He sought spiritual guidance.,그는 정신적인(영적인/숭고한) 지도를 구했다.,"mental, holy",word,FALSE,15,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록,3,C_EBS
1493,2772,revenge,복수 복수하다,The character in the novel dreamed of taking revenge on his father's killers.,그 소설 속의 인물은 자신의 아버지를 죽인 사람들에게 복수하기를 꿈꿨다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,5,A_능률본문
6368,2773,shuffle,질질 끌며 걷다; 섞다,He shuffled the cards.,그는 카드를 섞었다(발을 끌며 걷다).,"mix, scrape",word,FALSE,96,,PDF: 워드마스터 수능2000,1,D_기타
1579,2774,shrug,어깨를 으쓱하다 어깨를 으쓱하기,He shrugged his shoulders as if he was indifferent about the problem. [¨r¤],그는 마치 그 문제에 무관심한 듯 자신의 어깨를 으쓱했다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,4,A_능률본문
1249,2775,outward,"표면상의, 외형의; 밖으로 향하는","They showed no outward signs of fear, but they must have been afraid.","그들은 겉으로는 전혀 두렵다는 기색을 보이지 않았지만, 틀림없이 두려웠을 것이다.",,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,3,A_능률본문
646,2776,emotion,"감정, 정서",He showed no emotion at the news.,그는 그 소식에 아무런 감정도 드러내지 않았다.,"feeling, sentiment",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록,3,A_능률본문
891,2777,hostility,"적의, 적개심",He showed hostility toward the social welfare program. DAY 31 ],"적의, 적개심",,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록,2,A_능률본문
2685,2778,tact,"명 요령, 눈치, 재치",This negotiation requires great tact on the part of both leaders.,이 협상은 양측 지도자의 굉장한 요령을 요구한다.,,word,FALSE,96,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
4759,2779,sensitivity,"세심함, 민감성",He showed great sensitivity to her feelings.,그는 그녀의 감정에 대해 큰 세심함(민감성)을 보여주었다.,"responsiveness, awareness",word,FALSE,,,PDF: 2022 수능특강 단어장,2,C_EBS
418,2780,contempt,"경멸, 모욕; 수치",She looked at him with contempt and hatred.,그녀는 그를 경멸과 증오의 눈으로 쳐다봤다.,scorn,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,3,A_능률본문
1729,2781,suspicious,"의심스러운, 수상한",There were some suspicious people wandering around outside.,밖에서 어슬렁거리는 몇몇 수상쩍은 사람들이 있었다.,doubtful,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,5,A_능률본문
4933,2782,superiority,우월성,He showed a sense of superiority.,그는 우월감(우세)을 보였다.,"dominance, advantage",word,FALSE,,,PDF: 2022 수능특강 단어장,2,C_EBS
6363,2783,shiver,떨다; 전율,He shivered with cold.,그는 추위로 몸을 떨었다.,"tremble, shudder",word,FALSE,77,,PDF: 워드마스터 수능2000,1,D_기타
1565,2784,set out,"출발하다, 길을 떠나다; 배열하다",The lifeguards launched their boat and set out toward the drowning,인명구조원들은 보트를 띄우고 물에 빠진 사람을 향해 출발했다.,go about,word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,3,A_능률본문
1775,2785,term,"기간, 임기; 용어; 학기; () 조건","The car is great in terms of gas mileage, but it's not very comfortable. (","그 차는 연비 4면에서 훌륭하지만, 별로 편안하지는 않다.",period,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,9,A_능률본문
6340,2786,seldom,좀처럼 ~않는,He seldom speaks in public.,그는 좀처럼(드물게) 대중 앞에서 말하지 않는다.,"rarely, hardly ever",word,FALSE,4,,PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000,3,D_기타
2621,2787,seal,"명 직인, 도장; 바다표범 동 봉하다",The postal worker placed a seal on each item of mail.,우체국 직원은 각각의 우편물에 도장을 찍었다.,,word,FALSE,30,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,4,B_어휘끝
6438,2788,stool,의자(등받이 없는),He sat on a tall stool.,그는 높은 의자(등받이 없는 의자/대변)에 앉았다.,"seat, bench",word,FALSE,70,,PDF: 워드마스터 수능2000,1,D_기타
2283,2789,glory,"명 (신에 대한) 찬양; 영광, 영예",People try to give glory to God through prayer and serving others.,사람들은 기도와 타인을 섬기는 것을 통해 신에게 찬양을 드리고자 한다.,honor,word,FALSE,,,PDF: 2022 수능완성 단어장 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,3,B_어휘끝
1488,2790,retire,"은퇴하다, 퇴직하다, 그만두다",He retired from his job at 60.,그는 60세에 직장에서 은퇴(퇴직하다/물러나다)했다.,"step down, leave",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | 기존 엑셀 통합본,7,A_능률본문
974,2791,instant,"즉각적인; 즉석요리의 즉시, 찰나",This robot provides an instant response to your directions.,이 로봇은 당신의 지시에 즉각적인 반응을 제공합니다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록,4,A_능률본문
1468,2792,resent,"분개하다, 불쾌하게 여기다",The painter resented an unfavorable criticism of his first exhibit.,그 화가는 자신의 첫 전시회에 대한 호의적이지 않은 비평에 분개했다. Unit,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,5,A_능률본문
3567,2793,extension,확장; (기간의) 연장; 구내전화,He requested an extension of the visa.,그는 비자 연장(확장/내선)을 요청했다.,"addition, annex",word,FALSE,,,PDF: 2022 수능특강 단어장 | 기존 엑셀 통합본,2,C_EBS
1186,2794,neutral,"중립의, 어느 편도 들지 않는",He remained neutral while his brothers argued.,빠르게 외우는 빈출 기본 어휘,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,6,A_능률본문
1425,2795,recite,"암송하다, 낭독[낭송]하다",My sister recited a poem that she had learned at school.,내 여동생은 학교에서 배웠던 시 한 편을 암송했다. Unit,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,4,A_능률본문
4593,2796,recognition,"인정, 인식; 알아봄; 승인",He received recognition for his work.,그는 자신의 성과에 대해 인정(인지/승인)을 받았다.,"acknowledgment, awareness",word,FALSE,,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | 기존 엑셀 통합본,5,C_EBS
1057,2797,license,"면허, 인가 면허를 주다, 허가하다",I got my driver's license last month.,나는 지난달에 운전면허를 땄다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000,5,A_능률본문
2558,2798,punishment,"명 처벌, 벌",Criminals sometimes perform community service as part of their punishment. 36,범죄자들은 때때로 처벌의 한 부분으로서 사회봉사 활동을 한다.,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
1500,2799,reward,보상 보답하다,The reward for a good deed is another good deed.,<속담> 선행의 보답은 또 다른 선행이다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000,8,A_능률본문
5443,2800,citation,"인용, 인용구",He received a citation for bravery.,그는 용맹함에 대한 표창(인용)을 받았다.,"quote, reference",word,FALSE,15,,PDF: 능률_고교기본 일별 단어 목록,1,D_기타
280,2801,certificate,"증명서, 수료증 증명하다","If you donate blood, you'll get a certificate you can","헌혈을 하면, 너는 나중에 사용할 수 있는 증명서를 받게 될 것이다.",license,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,5,A_능률본문
2572,2802,readily,"부 손쉽게; 기꺼이, 선뜻",Taxis are readily available in front of the hotel entrance. [r*dili],택시는 호텔 입구 앞에서 손쉽게 이용 가능합니다.,,word,FALSE,,,PDF: 2022 수능완성 단어장 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,4,B_어휘끝
1412,2803,reach for,손을 뻗다,She reached for the cup on the top shelf.,그녀는 맨 위 선반에 있는 컵을 향해 손을 뻗었다.,,word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000,1,A_능률본문
4572,2804,rarely,"좀처럼 ~하지 않는, 드물게",He rarely eats out.,그는 좀처럼(드물게) 외식하지 않는다.,"seldom, hardly",word,FALSE,14,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | 기존 엑셀 통합본,4,C_EBS
1798,2805,thumb,엄지손가락,The baby is sucking its thumb.,그 아기는 엄지손가락을 빨고 있다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록,2,A_능률본문
1405,2806,raise,올리다; 모금하다; 기르다; 제기하다,He raised his hand.,그는 손을 들었다(올리다/기르다/모금하다).,"lift, nurture",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록,3,A_능률본문
6230,2807,quit,그만두다,He quit his job.,그는 직장을 그만두었다(중지하다).,"resign, stop",word,FALSE,1,,PDF: 능률_고교기본 일별 단어 목록,1,D_기타
1399,2808,qualify,"자격[권한]을 주다[얻다], 적임이다","If you pass the application review, you are qualified for the interviews.",테마로 외우는 어휘 II,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,6,A_능률본문
796,2809,gear,"기어, 톱니바퀴; 장치, 장비",a racing bike with ten gears,열 개의 기어를 가진 경주용 자전거,adapt,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000,4,A_능률본문
1495,2810,reverse,뒤집다; 후진하다 반대의; 반대; 뒤; 후진,The current administration has failed to reverse the economic recession.,현 정부는 경기 침체를 뒤집는 데 실패했다.,overturn,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,8,A_능률본문
353,2811,compartment,"구획, 칸막이; 칸막이 객실",He booked a first-class compartment on the train.,그는 기차의 일등 객실을 예약했다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,3,A_능률본문
1393,2812,put down,"~을 진압하다, 억누르다; 적어두다",I need to put down my thoughts on paper before I forget them.,나는 잊어버리기 전에 내 생각들을 종이에 적어야 한다.,take down,word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 어휘끝 수능,3,A_능률본문
6421,2813,stamp,도장; 우표; 짓밟다,He put a stamp on the envelope.,그는 봉투에 우표(도장/짓밟다)를 붙였다.,"seal, mark",word,FALSE,24,,PDF: 능률_고교기본 일별 단어 목록,1,D_기타
4551,2814,purchase,구매(하다) / 구입하다,He purchased a new car.,그는 새 차를 구매(구매물)했다.,"buy, acquire",word,FALSE,32,,PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,4,C_EBS
598,2815,document,"문서, 서류, 기록",I'm preparing a document about the accident.,나는 그 사고에 대한 서류를 준비하고 있다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,6,A_능률본문
2355,2816,innocence,"명 무죄, 결백; 순진, 천진난만",The new evidence proved that she had truthfully protested her innocence.,새로운 증거가 그녀가 정직하게 자신의 무죄를 주장했음을 증명했다.,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
4532,2817,propose,"(~이라는 의견이나 이론을) 말하다,",He proposed a new plan.,그는 새로운 계획을 제안(작정/청혼)했다.,"suggest, offer",word,FALSE,13,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | 기존 엑셀 통합본,4,C_EBS
2233,2818,everlasting,"형 영원한, 변치 않는; 끊임없는",Leonardo Da Vinci gained everlasting fame by painting the Mona Lisa.,레오나르도 다빈치는 모나리자를 그림으로써 영원한 명성을 얻었다.,eternal,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
1356,2819,profess,"공언하다, 단언하다",The government professed to reduce crime.,정부는 범죄를 줄이겠다고 공언했다.,confess,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,3,A_능률본문
1339,2820,pretend,"~인 척하다, 가장하다",He pretended to be asleep.,그는 자는 척했다(가장하다).,"feign, fake",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록,5,A_능률본문
2544,2821,press,압박을 가하다,He is pressing us to make a quick decision. ( ),그는 빠른 결정을 내리도록 우리를 2압박하고 있다.,,word,FALSE,39,,PDF: 능률_고교기본 일별 단어 목록 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,3,B_어휘끝
4469,2822,possess,보유하다,He possesses great musical talent.,그는 대단한 음악적 재능을 소유(가지다)하고 있다.,"own, have",word,FALSE,18,,PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,4,C_EBS
2529,2823,ponder,"동 숙고하다, 곰곰이 생각하다",The teacher is continually pondering how to improve the students' abilities.,그 선생님은 학생들의 능력을 향상시킬 방법을 끊임없이 숙고하고 있다.,,word,FALSE,63,,PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,3,B_어휘끝
6168,2824,polish,정미하다,He polished his shoes.,그는 신발을 닦았다(광내다/다듬다).,"shine, smooth",word,FALSE,18,,PDF: 능률_고교기본 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,3,D_기타
1308,2825,plead with,~에게 간청[애원]하다,She pleaded with the people on the street to help her.,그녀는 거리에 있는 사람들에게 자신을 도와달라고 간청했다.,,word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000,1,A_능률본문
32,2826,acoustic,"청각의; 음의, 음향의",Scientists have developed acoustic devices for improving hearing.,과학자들은 청력 개선을 위한 청각 장치들을 개발해왔다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,4,A_능률본문
5061,2827,trick,"속임수, 요량 / 재주; 속임수; 장난 / 요령, 속임수",He played a trick on me.,그가 내게 장난(속임수/속이다)을 쳤다.,"prank, cheat",word,FALSE,,,PDF: 2022 수능완성 단어장 | 기존 엑셀 통합본,2,C_EBS
6151,2828,pitch,~을 던지다,He pitched the ball.,그는 공을 던졌다(음의 높이/정점).,"throw, toss",word,FALSE,,,기존 엑셀 통합본,1,D_기타
2511,2829,persevere,"동 인내하다, 끈기 있게 계속하다","Even though he was exhausted, Danny persevered and finished the [pA:Rsv.R] race. 44",비록 Danny는 지쳐있었음에도 인내하여 경주를 마쳤다.,endure,word,FALSE,,,PDF: 어휘끝 수능 | 기존 엑셀 통합본,2,B_어휘끝
364,2830,compliment,칭찬 칭찬하다,The art teacher gave me a compliment about my painting.,미술 선생님은 나의 그림에 대해 칭찬해주셨다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,5,A_능률본문
1280,2831,penalty,"형벌, 벌금",The maximum penalty for the offence is 2 years in jail.,그 범죄의 최고 형벌은 2년의 징역형이다.,punishment,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,5,A_능률본문
1251,2832,overcome,"극복하다, 이겨내다",How did you overcome the biggest obstacle to your success?,성공의 가장 큰 장애물을 어떻게 극복했나요?,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000,7,A_능률본문
52,2833,adversity,역경,She overcame adversity and gained success in the field.,그녀는 역경을 극복하고 그 분야에서 성공을 거두었다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록,2,A_능률본문
1233,2834,orient,() 동양; 향하게 하다; 적응시키다,The course is intended to orient students toward active discussion.,그 강좌는 학생들이 적극적인 토론을 지향하게 하도록 만들어져 있다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,4,A_능률본문
1217,2835,occupy,차지하다; (마음·주의 등을) 끌다; 점령하다,He occupied a high position.,그는 높은 지위를 차지(점령/종사)했다.,"take up, fill",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | 기존 엑셀 통합본,4,A_능률본문
1210,2836,observe,"관찰하다, 지켜보다; (법·관습 등을) 지키다, 준수하다",The astronomers observed the movement of the comet.,천문학자들이 혜성의 움직임을 관찰했다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,7,A_능률본문
2691,2837,telescope,명 망원경,You can use a telescope to see stars more clearly.,별을 더 선명하게 보기 위해서 망원경을 사용할 수 있다.,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
1032,2838,kidney,"신장, 콩팥",The typical individual has two kidneys.,보통 사람들은 두 개의 신장을 가지고 있다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록,2,A_능률본문
1822,2839,transplant,옮겨 심다; 이식하다 이식,Doctors transplanted one of his kidneys into his sister.,의사들이 그의 신장 중 하나를 그의 여동생에게 이식했다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,4,A_능률본문
2141,2840,dental,"형 치아의, 치과의",Brushing your teeth three times a day is good for your dental health.,하루에 세 번 이를 닦는 것은 치아 건강에 좋다.,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2706,2841,transfusion,명 수혈; 주입,The patient needs regular blood transfusions and a lot of medication.,그 환자는 정기적인 수혈과 많은 약물치료가 필요하다.,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
613,2842,drown,"물에 빠지다, 익사하다",Some people were swept away and drowned by the recent flood.,몇몇 사람들이 최근의 홍수로 인해 물에 휩쓸려 익사했다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,3,A_능률본문
1329,2843,predecessor,"전임자, 선배",The new president has changed the policies introduced by his predecessor.,새 회장은 전임자에 의해 도입된 정책들을 바꿔 왔다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,4,A_능률본문
2109,2844,counterpart,명 상대; 대응 관계에 있는 사람,The president of Korea will meet with his Chinese counterpart tomorrow. 34,대한민국의 대통령이 내일 중국의 상대(대통령 지위에 대응하는 사람)를 만날 것이다.,,word,FALSE,83,,PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,3,B_어휘끝
1128,2845,mediate,"조정하다, 중재하다",Tommy attempted to mediate an argument between his friends.,Tommy는 자신의 친구들 사이의 언쟁을 중재하려고 시도했다.,intervene,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,5,A_능률본문
1124,2846,may well,(~하는 것도) 당연하다,He may well be angry.,그가 화를 내는 것도 당연하다.,it is likely,word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000,1,A_능률본문
2676,2847,surmount,"동 극복하다, 이겨내다",The pianist surmounted his immense physical disability and became a great musician.,그 피아니스트는 자신의 엄청난 신체적 장애를 극복하고 훌륭한 음악가가 되었다.,overcome,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
1661,2848,steer,조종하다,He steered the boat slowly towards the harbor.,그는 항구를 향해 보트를 천천히 조종했다.,guide,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,3,A_능률본문
1104,2849,manage,"경영하다, 관리하다; () 간신히 ~하다",She manages an online shopping mall.,그녀는 온라인 쇼핑몰을 운영한다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,5,A_능률본문
499,2850,decode,(암호를) 해독하다,Reading is not just decoding the letters but coming up with your own,읽기는 단순히 문자를 해독하는 것이 아니라 자신의 생각을 만들어내는 것이다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,4,A_능률본문
655,2851,endeavor,"노력하다, 시도하다 노력, 시도",A global endeavor is needed to reduce environmental pollution. [ind*vR],환경 오염을 줄이기 위해서 전 세계적인 노력이 필요하다.,effort,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,4,A_능률본문
2196,2852,earnest,"형 진실한, 진지한","Despite his earnest efforts, he could not complete the assignment by the deadline.","그의 진실한 노력에도 불구하고, 그는 마감기한까지 과제를 끝낼 수 없었다. Unit",,word,FALSE,79,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
147,2853,attempt,"시도, 노력 시도하다",The prisoner attempted to escape but failed.,그 죄수는 탈출을 시도했지만 실패했다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,5,A_능률본문
6583,2854,valiant,용감한,He made a valiant effort to save the child.,그는 아이를 구하기 위해 용감한 노력을 했다.,"brave, courageous",word,FALSE,90,,PDF: 워드마스터 수능2000,1,D_기타
1605,2855,solemn,"진지한, 엄숙한",The solemn tone of the novel reflects the author's experiences during [s$lm] the war.,그 소설의 엄숙한 분위기는 전쟁 동안 작가의 경험을 반영한다.,serious,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,3,A_능률본문
6297,2856,retort,"쏘아붙이다, 응수하다",He made a sharp retort.,그는 날카로운 응수(쏘아붙이기/반박하다)를 했다.,"reply, counter",word,FALSE,93,,PDF: 워드마스터 수능2000,1,D_기타
4655,2857,request,요청하다,He made a request for help.,그는 도움을 요청(요청하다/부탁)했다.,"appeal, petition",word,FALSE,4,,PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 워드마스터 수능2000,3,C_EBS
