vocab_id,vocab_new_id,word,meaning_ko,example_en,example_ko,동의어,entry_type,is_phrase,day,related_forms,source_list,source_count,priority_group
640,1860,embassy,대사관,The American embassy is in Seoul.,미국 대사관은 서울에 있다.,"consulate, mission",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,3,A_능률본문
173,1861,basin,1. 대야 2. 세면대,The Amazon basin is vast.,아마존 분지(대야)는 광대하다.,"valley, bowl",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록,2,A_능률본문
37,1862,activate,"작동시키다, 활성화하다 (          deactivate)",The alarm was activated by smoke.,연기에 의해 경보가 작동되었다.,"trigger, stimulate",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,7,A_능률본문
1956,1863,aircraft,명 항공기,The aircraft took off at noon.,그 항공기가 정오에 이륙했다.,"airplane, plane",word,FALSE,24,,PDF: 능률_고교기본 일별 단어 목록 | PDF: 어휘끝 수능,2,B_어휘끝
262,1864,carrier,1. 운반인 2. 운반기 3. 보균자 4. 운수 회사,The aircraft carrier is huge.,항공 모함(운송 수단)은 거대하다.,"transport, vessel",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록,2,A_능률본문
4001,1865,invisible,"보이지 않는, 볼 수 없는",The air is invisible.,공기는 눈에 보이지 않는다.,"unseen, hidden",word,FALSE,,,PDF: 2022 수능완성 단어장 | 기존 엑셀 통합본,2,C_EBS
1954,1866,aggregate,"명 총계, 총액 형 총계의, 총합의 동 총계[총액]가 ~이 되다",The aggregate score was 4-3.,총점은 4대 3이었다.,"total, combined",word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
1952,1867,aerial,"형 1. 대기의, 공기의; 공중의 2. 항공(기)의",The aerial view was beautiful.,공중에서 본(항공의) 전망이 아름다웠다.,atmospheric,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
1949,1868,advent,"명 (중요한 사건, 인물의) 출현, 도래",The advent of the internet changed everything.,인터넷의 출현(도래)은 모든 것을 바꾸어 놓았다.,"arrival, beginning",word,FALSE,,,PDF: 어휘끝 수능 | 기존 엑셀 통합본,2,B_어휘끝
1948,1869,admiral,"명 해군 대장, 제독 ((육군과 공군의 ‘장군’에 해당하는 계급))",The admiral led the fleet.,제독(해군 장성)이 함대를 이끌었다.,commander,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
1440,1870,rehearse,예행연습[리허설]을 하다,The actors are rehearsing the play.,배우들이 연극을 예행연습(리허설하다)하고 있다.,"practice, drill",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | 기존 엑셀 통합본,3,A_능률본문
4724,1871,script,각본,The actors are reading the script.,배우들이 대본(글씨체)을 읽고 있다.,"screenplay, text",word,FALSE,60,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 워드마스터 수능2000,3,C_EBS
4516,1872,profile,"(얼굴의) 옆모습, (개인의) 약력 / 인물평을 쓰다",The actor has a high profile.,그 배우는 높은 인지도(윤곽/프로필)를 가지고 있다.,"contour, outline",word,FALSE,79,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,4,C_EBS
5701,1873,fame,명성,The actor achieved worldwide fame.,그 배우는 세계적인 명성(평판)을 얻었다.,"renown, reputation",word,FALSE,16,,PDF: 능률_고교기본 일별 단어 목록 | PDF: 워드마스터 수능2000,2,D_기타
733,1874,fatal,"치명적인, 죽음에 이르게 하는",The accident was fatal.,그 사고는 치명적인(운명의) 것이었다.,"deadly, lethal",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,7,A_능률본문
1483,1875,result from,"~에서 기인하다, 비롯되다",The accident resulted from his carelessness.,그 사고는 그의 부주의에서 기인했다.,"arise from, stem from",word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000,1,A_능률본문
1218,1876,occur,"1. 일어나다, 생기다 2. (생각 등이) 떠오르다 3. 존재하다, 발견되다",The accident occurred at night.,사고는 밤에 일어났다(발생하다).,"happen, take place",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000,5,A_능률본문
1627,1877,spine,"척추, 등뼈",The accident injured his spine.,사고가 그의 척추(가시/책의 등)를 손상시켰다.,"backbone, vertebrae",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,3,A_능률본문
2365,1878,intersection,"명 교차로, 교차 지점",The accident happened at the intersection.,사고가 교차로에서 발생했다.,"crossroad, junction",word,FALSE,96,,PDF: 2022 수능완성 단어장 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,3,B_어휘끝
1184,1879,nerve,신경,The accident damaged a nerve.,사고가 신경(용기/뻔뻔함)을 손상시켰다.,"fiber, courage",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,6,A_능률본문
2118,1880,cripple,동 장애를 입히다; 손상시키다,The accident crippled him.,그 사고가 그를 불구로 만들었다(무능하게 하다).,"disable, incapacitate",word,FALSE,94,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
5057,1881,trauma,정신적 외상,The accident caused psychological trauma.,그 사고는 심리적 트라우마(외상)를 일으켰다.,"shock, injury",word,FALSE,,,PDF: 2022 수능특강 단어장,1,C_EBS
5667,1882,establishment,"점포, 시설 / 확립, 설립",The academic establishment is powerful.,학계 기득권층(설립/시설)은 강력하다.,"institution, foundation",word,FALSE,,,기존 엑셀 통합본,1,D_기타
470,1883,cue,"신호, 단서        신호를 주다, 지시를 보내다",That was my cue to leave.,그것이 내가 떠나야 할 신호였다.,"signal, hint",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,6,A_능률본문
1290,1884,personal,"개인의, 사적인",That is my personal opinion.,그것은 나의 개인적인(사적인) 의견이다.,"private, individual",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교필수2000 일별 단어 목록,3,A_능률본문
4925,1885,suggestion,"의견, 제안",Thank you for your suggestion.,제안(암시)에 감사드립니다.,"proposal, hint",word,FALSE,,,PDF: 2022 수능완성 단어장 | 기존 엑셀 통합본,2,C_EBS
889,1886,hospitality,"환대, 친절히 접대함",Thank you for your hospitality.,환대(친절)에 감사드립니다.,"welcome, warmth",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000,3,A_능률본문
1900,1887,vocation,"1. 천직, 직업 2. 사명감",Teaching is her vocation.,가르치는 것은 그녀의 천직(직업)이다.,"calling, profession",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,4,A_능률본문
4681,1888,rewarding,보람 있는,Teaching is a rewarding career.,가르치는 것은 보람 있는(수익이 나는) 직업이다.,"satisfying, fruitful",word,FALSE,,,PDF: 2022 수능특강 단어장,1,C_EBS
684,1889,evaluate,"평가하다, 견적을 내다",Teachers evaluate student progress.,교사들은 학생의 진도를 평가한다.,"assess, judge",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,6,A_능률본문
4882,1890,step,조치,Take one step at a time.,한 번에 한 걸음(단계/조치/디디다)씩 가라.,"pace, stage",word,FALSE,,,PDF: 2022 수능특강 단어장,1,C_EBS
225,1891,breathe,"숨 쉬다, 호흡하다",Take a deep breath.,숨을 깊게 들이마셔라.,"inhale, respire",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록,3,A_능률본문
5670,1892,etiquette,"예절, 예법, 에티켓",Table etiquette is important.,식사 예절(에티켓)은 중요하다.,"manners, protocol",word,FALSE,,,기존 엑셀 통합본,1,D_기타
1608,1893,soluble,"1. 녹는, 용해할 수 있는 2. 해결할 수 있는",Sugar is soluble in water.,설탕은 물에 녹는(수용성의/해결 가능한) 성질이 있다.,dissolvable,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록,2,A_능률본문
6133,1894,perseverance,"끈기, 인내심",Success requires perseverance.,성공은 인내(끈기)를 요구한다.,"persistence, endurance",word,FALSE,52,,PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,2,D_기타
5631,1895,effort,노력,Success requires a lot of effort.,성공은 많은 노력을 요구한다.,"exertion, endeavor",word,FALSE,16,,PDF: 능률_고교기본 일별 단어 목록,1,D_기타
840,1896,gradual,"점진적인, 차츰 ~하는 (          sudden)",Success is often the result of gradual improvement.,성공은 종종 점진적인 개선의 결과이다.,"step-by-step, continuous",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록,2,A_능률본문
6188,1897,preoccupation,"집중, 몰두; 선취",Success is his main preoccupation.,성공은 그의 주요 몰두(강박/선점) 대상이다.,"obsession, focus",word,FALSE,70,,PDF: 워드마스터 수능2000,1,D_기타
238,1898,build on,1. ~을 기반으로 하다 2. (~에) 증축하다,Success is built on hard work.,성공은 노력을 기반으로 한다.,"found on, base",word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장,2,A_능률본문
2673,1899,subtract,"동 공제하다, 빼다 (↔ add 더하다)",Subtract 5 from 10.,10에서 5를 빼라(감하다).,"deduct, take away",word,FALSE,58,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
389,1900,conform,"(관습 등에) 따르다, 순응하다",Students must conform to the rules.,학생들은 규칙을 따라야(순응하다) 한다.,"comply, obey",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,5,A_능률본문
2718,1901,undermine,"동 (자신감, 능력 등을) 약화시키다 (= weaken) (↔ strengthen 강화하다[되다])",Stress can undermine your health.,스트레스는 당신의 건강을 해칠(약화시키다) 수 있다.,"weaken, erode",word,FALSE,,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,5,B_어휘끝
1945,1902,account for,"1. 설명하다 2. (~의) 이유[원인]가 되다 3. (부분, 비율을) 차지하다",Stress accounts for many illnesses.,스트레스는 많은 질병의 원인이 된다(설명하다/차지하다).,"explain, constitute",word,TRUE,,,PDF: 2022 수능완성 단어장 | PDF: 어휘끝 수능,4,B_어휘끝
5520,1903,creature,"생물, 피조물",Strange creatures live in the sea.,바다에는 이상한 생물들이 산다.,"being, animal",word,FALSE,14,,PDF: 능률_고교기본 일별 단어 목록 | PDF: 워드마스터 수능2000,2,D_기타
953,1904,inhabit,"~에 살다, 서식하다",Strange animals inhabit the island.,이상한 동물들이 그 섬에 거주한다(살다).,"populate, reside",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,6,A_능률본문
1169,1905,mumble,중얼거림          중얼중얼 말하다,Stop mumbling and speak up.,웅얼거리지(중얼거리다) 말고 크게 말해라.,"mutter, murmur",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교필수2000 일별 단어 목록,3,A_능률본문
5285,1906,annoy,"짜증나게 하다, 괴롭히다",Stop annoying your sister.,여동생을 괴롭히는(짜증나게 하는) 것을 멈춰라.,"bother, irritate",word,FALSE,19,,PDF: 워드마스터 수능2000,1,D_기타
1599,1907,soar,"1. 급등하다 2. 날아오르다, 하늘 높이 날다",Stock prices soared after the news.,그 소식 이후 주가가 급등했다(높이 솟다).,"skyrocket, climb",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,5,A_능률본문
2260,1908,fluctuate,"동 계속해서 변동하다, 오르내리다",Stock prices fluctuate daily based on news.,주가는 뉴스에 따라 매일 변동한다(오르내리다).,"vary, shift",word,FALSE,,,PDF: 어휘끝 수능 | 기존 엑셀 통합본,2,B_어휘끝
1669,1909,stir,"1. 휘젓다, 뒤섞다 2. 움직이다 3. 마음을 흔들다",Stir the soup constantly.,수프를 끊임없이 저어라(휘젓다/감동시키다).,"mix, agitate",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록,5,A_능률본문
6418,1910,sprinkle,뿌리다,Sprinkle some sugar on top.,위에 설탕을 약간 뿌려라(뿌리기).,"scatter, dust",word,FALSE,,,기존 엑셀 통합본,1,D_기타
3561,1911,exploration,탐구,Space exploration is exciting.,우주 탐사(답사)는 흥미진진하다.,"investigation, search",word,FALSE,,,PDF: 2022 수능특강 단어장,1,C_EBS
322,1912,combat,"전투        싸우다, 투쟁하다",Soldiers are trained for combat.,병사들은 전투를 위해 훈련받는다.,"fight, battle",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,4,A_능률본문
1603,1913,solar,태양의,Solar energy is a renewable resource.,태양 에너지는 재생 가능한 자원이다.,sun-related,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,4,A_능률본문
5662,1914,erosion,"침식, 부식",Soil erosion is a serious problem.,토양 침식은 심각한 문제이다.,"corrosion, abrasion",word,FALSE,98,,PDF: 워드마스터 수능2000,1,D_기타
6396,1915,sociology,사회학 cf. sociological 사회학적인,Sociology is the study of human behavior.,사회학은 인간 행동에 관한 연구이다.,social science,word,FALSE,,,기존 엑셀 통합본,1,D_기타
989,1916,interaction,"상호 작용, 상호 영향",Social interaction is important.,사회적 상호작용은 중요하다.,"communication, relation",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록,5,A_능률본문
1598,1917,soak,1. 흠뻑 적시다 2. 담그다[담기다],Soak the beans in water overnight.,콩을 하룻밤 동안 물에 담가(적시다) 두어라.,"steep, drench",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록,5,A_능률본문
2112,1918,cover,"다루다, 덮다",Snow covered the ground.,눈이 땅을 덮었다(다루다).,"hide, wrap",word,FALSE,,,PDF: 2022 수능완성 단어장 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,3,B_어휘끝
1464,1919,reptile,파충류,Snakes and lizards are reptiles.,뱀과 도마뱀은 파충류이다.,crawler,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,5,A_능률본문
1363,1920,prohibit,1. 금지하다 2. ~하지 못하게 하다,Smoking is prohibited in the building.,건물 내 흡연은 금지되어 있다.,"ban, forbid",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,7,A_능률본문
871,1921,hazardous,"위험한, 모험적인",Smoking is hazardous to your health.,흡연은 당신의 건강에 위험한(모험적인) 일이다.,"dangerous, risky",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000,3,A_능률본문
165,1922,ban,금지하다 (      prohibit)      금지,Smoking is banned in the building.,건물 내 흡연은 금지되어 있다.,"prohibit, forbid",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,5,A_능률본문
6306,1923,risk,(~의) 위험을 무릅쓰다; 위험,Smoking is a health risk.,흡연은 건강상의 위험(모험/위험을 무릅쓰다)이다.,"danger, hazard",word,FALSE,11,,PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,2,D_기타
5812,1924,hazard,"위험, 위험 요소",Smoking is a health hazard.,흡연은 건강상의 위험(위험 요소)이다.,"danger, risk",word,FALSE,,,기존 엑셀 통합본,1,D_기타
2332,1925,impair,"동 손상시키다, 악화시키다 (↔ improve 개선하다)",Smoking impairs your health.,흡연은 당신의 건강을 손상시킨다(해치다).,"damage, harm",word,FALSE,67,,PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,3,B_어휘끝
5853,1926,illegal,불법의,Smoking here is illegal.,여기서 담배를 피우는 것은 불법이다.,"unlawful, illicit",word,FALSE,,,기존 엑셀 통합본,1,D_기타
1090,1927,lung,"폐, 허파",Smoking damages your lungs.,흡연은 당신의 폐를 손상시킨다.,respiratory organ,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | 기존 엑셀 통합본,3,A_능률본문
1044,1928,lead to,"(어떤 결과에) 이르다, 초래하다",Smoking can lead to cancer.,흡연은 암을 초래(이르다)할 수 있다.,"cause, result in",word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장,3,A_능률본문
5807,1929,harm,"해치다; 손해, 해",Smoking can harm your health.,흡연은 당신의 건강에 해(손상시키다)를 끼칠 수 있다.,"damage, hurt",word,FALSE,8,,PDF: 능률_고교기본 일별 단어 목록 | PDF: 워드마스터 수능2000,2,D_기타
2528,1930,pollutant,"명 오염물질, 오염원(源)",Smoke is a major air pollutant.,연기는 주요 대기 오염원(오염 물질)이다.,"contaminant, waste",word,FALSE,,,PDF: 어휘끝 수능 | 기존 엑셀 통합본,2,B_어휘끝
1848,1931,ubiquitous,(동시에) 어디에나 있는,Smartphones are ubiquitous nowadays.,오늘날 스마트폰은 어디에나 있는(아주 흔한) 상태이다.,"pervasive, widespread",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,5,A_능률본문
523,1932,deprive,"빼앗다, 박탈하다",Sleep deprivation can be harmful.,수면 박탈(부족)은 해로울 수 있다.,"rob, strip",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,4,A_능률본문
4814,1933,slavery,노예 제도,Slavery was abolished in 1865.,노예제는 1865년에 폐지되었다.,"bondage, servitude",word,FALSE,,,PDF: 2022 수능특강 단어장,1,C_EBS
594,1934,divisible,"나눌 수 있는, 나누어지는",Six is divisible by two.,6은 2로 나누어떨어진다(분할할 수 있는).,"separable, fractionable",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록,2,A_능률본문
2221,1935,equator,명 ((the -)) (지구의) 적도,Singapore is near the equator.,싱가포르는 적도 근처에 있다.,middle line,word,FALSE,61,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
919,1936,imply,"1. 내포하다, 함축하다 2. 암시하다",Silence does not imply consent.,침묵이 동의를 암시(의미)하지는 않는다.,"suggest, mean",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | 기존 엑셀 통합본,5,A_능률본문
2201,1937,elegant,"형 우아한, 고상한",She wore an elegant black dress.,그녀는 우아한 검은색 드레스를 입고 있었다.,"graceful, sophisticated",word,FALSE,30,,PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,5,B_어휘끝
5212,1938,woolen,양털로 짠,She wore a woolen hat.,그녀는 모직(양모의) 모자를 썼다.,wool-based,word,FALSE,,,PDF: 2022 수능완성 단어장,1,C_EBS
159,1939,award,"상, 상품      수여하다",She won an award for bravery.,그녀는 용맹함으로 상을 받았다.,"prize, honor",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000,5,A_능률본문
4718,1940,scholarship,장학금,She won a full scholarship to Harvard.,그녀는 하버드 전액 장학금(학문)을 받았다.,"fellowship, erudition",word,FALSE,,,PDF: 2022 수능완성 단어장,1,C_EBS
849,1941,grief,"큰 슬픔, 비탄",She was overwhelmed with grief.,그녀는 슬픔(비탄)에 휩싸였다.,"sorrow, sadness",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,4,A_능률본문
938,1942,indifferent,"무관심한, 사심이 없는",She was indifferent to his problems.,그녀는 그의 문제에 무관심한 상태였다.,"apathetic, unconcerned",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,5,A_능률본문
66,1943,agony,1. 극심한 고통 2. 극도의 슬픔,She was in agony after the accident.,그녀는 사고 후 극심한 고통 속에 있었다.,"pain, suffering",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,3,A_능률본문
2155,1944,dilemma,"명 딜레마, 궁지",She was in a dilemma.,그녀는 딜레마(진퇴양난)에 빠졌다.,"predicament, puzzle",word,FALSE,90,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,3,B_어휘끝
560,1945,disappointed,"실망한, 낙담한",She was disappointed with the result.,그녀는 결과에 실망했다.,"let down, saddened",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000,1,A_능률본문
1390,1946,pursue,1. 추구하다 2. 뒤쫓다,She wants to pursue a career in law.,그녀는 법조계 경력을 추구(뒤쫓다)하고 싶어 한다.,"follow, seek",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,7,A_능률본문
1259,1947,pale,"1. 핏기 없는, 창백한 2. (색깔이) 옅은 ( light)",She turned pale with fear.,그녀는 공포로 창백(흐릿)해졌다.,"white, faint",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록,3,A_능률본문
5065,1948,tuck,"(집어) 넣다, (끼워) 넣다",She tucked the child in bed.,그녀는 아이를 침대에 잘 밀어 넣었다(끼워 넣다).,"fold, insert",word,FALSE,,,PDF: 2022 수능완성 단어장,1,C_EBS
1241,1949,outdo,"(outdid - outdone) ~보다 뛰어나다, 능가하다",She tried to outdo her sister.,그녀는 여동생보다 더 잘하려(능가하다) 노력했다.,"surpass, outshine",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,3,A_능률본문
406,1950,console,"위로하다, 힘내게 하다",She tried to console the crying child.,그녀는 울고 있는 아이를 위로했다.,"comfort, soothe",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,4,A_능률본문
373,1951,conceal,"숨기다, 감추다",She tried to conceal her feelings.,그녀는 자신의 감정을 숨기려 노력했다.,"hide, cover",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,4,A_능률본문
1718,1952,supplement,"보완하다         보완, 보충",She takes vitamin supplements.,그녀는 비타민 보충제(보충/부록/보충하다)를 복용한다.,"addition, add-on",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,5,A_능률본문
6196,1953,pride,"자부심, 긍지",She takes pride in her work.,그녀는 자신의 일에 자부심(자긍심/거만)을 느낀다.,"self-esteem, vanity",word,FALSE,4,,PDF: 능률_고교기본 일별 단어 목록,1,D_기타
38,1954,active,1. 적극적인 2. 활동적인 ( inactive),She takes an active part in school activities.,그녀는 학교 활동에 적극적으로 참여한다.,"energetic, lively",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000,3,A_능률본문
1747,1955,take after,닮다,She takes after her mother.,그녀는 그녀의 어머니를 닮았다.,"resemble, look like",word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000,1,A_능률본문
1734,1956,sweep,"(swept - swept) 1. 청소하다, 쓸다 2. 몰아가다",She swept the floor with a broom.,그녀는 빗자루로 바닥을 쓸었다(휩쓸다).,"brush, clean",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000,6,A_능률본문
